epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,452.452,0.38451,0.61603,0.34477,0.85832,0.74378,0.58229,0.73882,0.45624,0.74378,0.58229,0.65812,0.37829,1.38918,6.16783,0.97443,1.45406,0.000215443,0.000215443,0.000215443
34,466.2,0.37444,0.58608,0.33622,0.8544,0.82345,0.52729,0.76544,0.49003,0.82345,0.52729,0.68369,0.39,1.38354,5.96954,0.9817,1.44081,0.000203801,0.000203801,0.000203801
35,479.499,0.36963,0.5771,0.33232,0.85367,0.69645,0.58114,0.75576,0.47626,0.58459,0.65783,0.67708,0.38247,1.41261,7.3877,1.05223,1.44071,0.000192158,0.000192158,0.000192158
36,492.541,0.35726,0.55712,0.32428,0.8516,0.67601,0.63248,0.7226,0.47041,0.61557,0.6047,0.64737,0.39582,1.35775,5.81009,1.06385,1.39728,0.000180516,0.000180516,0.000180516
37,505.91,0.34763,0.52634,0.31594,0.84871,0.67802,0.61898,0.72223,0.47196,0.68605,0.62824,0.69281,0.40096,1.42222,6.71514,1.00788,1.43543,0.000168874,0.000168874,0.000168874
38,519.111,0.34247,0.51656,0.31219,0.8486,0.63977,0.62125,0.75388,0.48431,0.63977,0.62125,0.67097,0.38782,1.39296,6.46603,0.93116,1.39444,0.000157231,0.000157231,0.000157231
39,532.461,0.33358,0.51089,0.30693,0.84687,0.67386,0.60505,0.6811,0.45961,0.59736,0.57727,0.62691,0.3731,1.38683,7.19512,1.01828,1.42194,0.000145589,0.000145589,0.000145589
40,545.539,0.32765,0.4966,0.30249,0.84579,0.67046,0.63331,0.65216,0.43205,0.70106,0.5968,0.60392,0.34822,1.37456,6.847,1.01131,1.41811,0.000133946,0.000133946,0.000133946
41,558.854,0.32135,0.4847,0.29814,0.8444,0.6423,0.6272,0.76474,0.48586,0.6423,0.6272,0.70811,0.37314,1.42213,6.721,0.97906,1.45139,0.000122304,0.000122304,0.000122304
42,572.268,0.31028,0.46521,0.29005,0.84182,0.65945,0.6724,0.733,0.47453,0.61,0.64462,0.65205,0.39576,1.38798,7.26557,1.00794,1.4217,0.000110662,0.000110662,0.000110662
43,585.561,0.30345,0.44712,0.28678,0.84054,0.62829,0.68733,0.74323,0.485,0.59729,0.66419,0.66796,0.39456,1.41865,7.09379,1.0193,1.45685,9.90192e-05,9.90192e-05,9.90192e-05
44,599.001,0.29612,0.43809,0.28245,0.83963,0.68431,0.63013,0.75439,0.48838,0.63364,0.61624,0.64696,0.39472,1.39885,7.1142,1.07265,1.42984,8.73768e-05,8.73768e-05,8.73768e-05
45,612.317,0.2904,0.43046,0.27823,0.83861,0.6649,0.68051,0.71238,0.47784,0.61372,0.65289,0.65541,0.39598,1.41026,7.32929,0.99852,1.43299,7.57344e-05,7.57344e-05,7.57344e-05
46,625.924,0.28236,0.41842,0.27321,0.83788,0.64277,0.67812,0.7291,0.49231,0.59197,0.64574,0.65175,0.40237,1.39207,7.00034,1.01224,1.41573,6.4092e-05,6.4092e-05,6.4092e-05
47,638.86,0.27411,0.3992,0.26705,0.8359,0.67004,0.62352,0.71766,0.47267,0.59074,0.6101,0.63715,0.38455,1.40072,7.34606,1.01198,1.41084,5.24496e-05,5.24496e-05,5.24496e-05
48,652.095,0.27016,0.40117,0.26566,0.83603,0.71632,0.63948,0.72775,0.47901,0.65015,0.6117,0.64799,0.39355,1.39836,7.21391,1.02756,1.41606,4.08072e-05,4.08072e-05,4.08072e-05
49,665.35,inf,0.38765,0.26086,0.83458,0.67988,0.67107,0.76917,0.48903,0.624,0.64329,0.64771,0.39865,1.3825,7.15075,1.02074,1.4032,2.91648e-05,2.91648e-05,2.91648e-05
50,679.045,0.25655,0.38069,0.25653,0.83386,0.67876,0.66785,0.72864,0.48133,0.62149,0.64007,0.64865,0.40232,1.38194,7.14577,1.01944,1.40629,1.75224e-05,1.75224e-05,1.75224e-05
